hardware_spec,embedding_index,horizon,my_guarantee,baseline_guarantee,diff,best_baseline,diff_best
fake_singapore,0,5,0.959,0.959,0.0,0.959,0.0
fake_singapore,0,6,0.976,0.943,0.03300000000000003,0.959,0.017000000000000015
fake_singapore,0,7,0.977,0.974,0.0030000000000000027,0.974,0.0030000000000000027
fake_singapore,1,1,0.5,0.5,0.0,0.5,0.0
fake_singapore,1,2,0.5,0.5,0.0,0.5,0.0
fake_singapore,1,3,0.96,0.96,0.0,0.96,0.0
fake_singapore,1,4,0.971,0.971,0.0,0.971,0.0
fake_singapore,1,5,0.975,0.975,0.0,0.975,0.0
fake_singapore,1,6,0.976,0.976,0.0,0.976,0.0
fake_singapore,1,7,0.977,0.976,0.0010000000000000009,0.976,0.0010000000000000009
fake_singapore,2,1,0.5,0.5,0.0,0.5,0.0
fake_singapore,2,2,0.5,0.5,0.0,0.5,0.0
fake_singapore,2,3,0.896,0.896,0.0,0.896,0.0
fake_singapore,2,4,0.948,0.948,0.0,0.948,0.0
fake_singapore,2,5,0.95,0.95,0.0,0.95,0.0
fake_singapore,2,6,0.973,0.973,0.0,0.973,0.0
fake_singapore,2,7,0.977,0.967,0.010000000000000009,0.973,0.0040000000000000036
fake_singapore,3,1,0.5,0.5,0.0,0.5,0.0
fake_singapore,3,2,0.5,0.5,0.0,0.5,0.0
fake_singapore,3,3,0.927,0.927,0.0,0.927,0.0
fake_singapore,3,4,0.928,0.927,0.0010000000000000009,0.927,0.0010000000000000009
fake_singapore,3,5,0.965,0.965,0.0,0.965,0.0
fake_singapore,3,6,0.965,0.965,0.0,0.965,0.0
fake_singapore,3,7,0.97,0.97,0.0,0.97,0.0
fake_tokyo,0,1,0.5,0.5,0.0,0.5,0.0
fake_tokyo,0,2,0.5,0.5,0.0,0.5,0.0
fake_tokyo,0,3,0.887,0.887,0.0,0.887,0.0
fake_tokyo,0,4,0.889,0.889,0.0,0.889,0.0
fake_tokyo,0,5,0.931,0.931,0.0,0.931,0.0
fake_tokyo,0,6,0.931,0.931,0.0,0.931,0.0
fake_tokyo,0,7,0.938,0.938,0.0,0.938,0.0
fake_tokyo,1,1,0.5,0.5,0.0,0.5,0.0
fake_tokyo,1,2,0.5,0.5,0.0,0.5,0.0
fake_tokyo,1,3,0.841,0.841,0.0,0.841,0.0
fake_tokyo,1,4,0.852,0.852,0.0,0.852,0.0
fake_tokyo,1,5,0.908,0.908,0.0,0.908,0.0
fake_tokyo,1,6,0.915,0.915,0.0,0.915,0.0
fake_tokyo,1,7,0.928,0.928,0.0,0.928,0.0
fake_tokyo,2,1,0.5,0.5,0.0,0.5,0.0
fake_tokyo,2,2,0.5,0.5,0.0,0.5,0.0
fake_tokyo,2,3,0.764,0.764,0.0,0.764,0.0
fake_tokyo,2,4,0.82,0.82,0.0,0.82,0.0
fake_tokyo,2,5,0.828,0.828,0.0,0.828,0.0
fake_tokyo,2,6,0.875,0.875,0.0,0.875,0.0
fake_tokyo,2,7,0.888,0.857,0.031000000000000028,0.875,0.013000000000000012
fake_tokyo,3,1,0.5,0.5,0.0,0.5,0.0
fake_tokyo,3,2,0.5,0.5,0.0,0.5,0.0
fake_tokyo,3,3,0.917,0.917,0.0,0.917,0.0
fake_tokyo,3,4,0.924,0.924,0.0,0.924,0.0
fake_tokyo,3,5,0.937,0.937,0.0,0.937,0.0
fake_tokyo,3,6,0.938,0.938,0.0,0.938,0.0
fake_tokyo,3,7,0.938,0.938,0.0,0.938,0.0
fake_tokyo,4,1,0.5,0.5,0.0,0.5,0.0
fake_tokyo,4,2,0.5,0.5,0.0,0.5,0.0
fake_tokyo,4,3,0.906,0.906,0.0,0.906,0.0
fake_tokyo,4,4,0.91,0.902,0.008000000000000007,0.906,0.0040000000000000036
fake_tokyo,4,5,0.939,0.939,0.0,0.939,0.0
fake_tokyo,4,6,0.94,0.938,0.0020000000000000018,0.939,0.0010000000000000009
fake_tokyo,4,7,0.944,0.944,0.0,0.944,0.0
fake_hanoi,0,1,0.5,0.5,0.0,0.5,0.0
fake_hanoi,0,2,0.5,0.5,0.0,0.5,0.0
fake_hanoi,0,3,0.946,0.946,0.0,0.946,0.0
fake_hanoi,0,4,0.955,0.937,0.017999999999999905,0.946,0.009000000000000008
fake_hanoi,0,5,0.974,0.974,0.0,0.974,0.0
fake_hanoi,0,6,0.976,0.973,0.0030000000000000027,0.974,0.0020000000000000018
fake_hanoi,0,7,0.977,0.977,0.0,0.977,0.0
fake_hanoi,1,1,0.5,0.5,0.0,0.5,0.0
fake_hanoi,1,2,0.5,0.5,0.0,0.5,0.0
fake_hanoi,1,3,0.984,0.984,0.0,0.984,0.0
fake_hanoi,1,4,0.986,0.986,0.0,0.986,0.0
fake_hanoi,1,5,0.99,0.99,0.0,0.99,0.0
fake_hanoi,1,6,0.99,0.99,0.0,0.99,0.0
fake_hanoi,1,7,0.99,0.99,0.0,0.99,0.0
fake_hanoi,2,1,0.5,0.5,0.0,0.5,0.0
fake_hanoi,2,2,0.5,0.5,0.0,0.5,0.0
fake_hanoi,2,3,0.907,0.907,0.0,0.907,0.0
fake_hanoi,2,4,0.914,0.914,0.0,0.914,0.0
fake_hanoi,2,5,0.966,0.966,0.0,0.966,0.0
fake_hanoi,2,6,0.969,0.969,0.0,0.969,0.0
fake_hanoi,2,7,0.978,0.978,0.0,0.978,0.0
fake_hanoi,3,1,0.5,0.5,0.0,0.5,0.0
fake_hanoi,3,2,0.5,0.5,0.0,0.5,0.0
fake_hanoi,3,3,0.915,0.915,0.0,0.915,0.0
fake_hanoi,3,4,0.915,0.915,0.0,0.915,0.0
fake_hanoi,3,5,0.969,0.969,0.0,0.969,0.0
fake_hanoi,3,6,0.969,0.969,0.0,0.969,0.0
fake_hanoi,3,7,0.979,0.979,0.0,0.979,0.0
fake_cairo,0,1,0.5,0.5,0.0,0.5,0.0
fake_cairo,0,2,0.5,0.5,0.0,0.5,0.0
fake_cairo,0,3,0.983,0.983,0.0,0.983,0.0
fake_cairo,0,4,0.983,0.983,0.0,0.983,0.0
fake_cairo,0,5,0.992,0.992,0.0,0.992,0.0
fake_cairo,0,6,0.992,0.992,0.0,0.992,0.0
fake_cairo,0,7,0.993,0.993,0.0,0.993,0.0
fake_cairo,1,1,0.5,0.5,0.0,0.5,0.0
fake_cairo,1,2,0.5,0.5,0.0,0.5,0.0
fake_cairo,1,3,0.886,0.886,0.0,0.886,0.0
fake_cairo,1,4,0.89,0.89,0.0,0.89,0.0
fake_cairo,1,5,0.959,0.959,0.0,0.959,0.0
fake_cairo,1,6,0.962,0.962,0.0,0.962,0.0
fake_cairo,1,7,0.98,0.98,0.0,0.98,0.0
fake_cairo,2,1,0.5,0.5,0.0,0.5,0.0
fake_cairo,2,2,0.5,0.5,0.0,0.5,0.0
fake_cairo,2,3,0.973,0.973,0.0,0.973,0.0
fake_cairo,2,4,0.98,0.966,0.014000000000000012,0.973,0.007000000000000006
fake_cairo,2,5,0.989,0.989,0.0,0.989,0.0
fake_cairo,2,6,0.989,0.988,0.0010000000000000009,0.989,0.0
fake_cairo,2,7,0.989,0.989,0.0,0.989,0.0
fake_cairo,3,1,0.5,0.5,0.0,0.5,0.0
fake_cairo,3,2,0.5,0.5,0.0,0.5,0.0
fake_cairo,3,3,0.984,0.984,0.0,0.984,0.0
fake_cairo,3,4,0.986,0.986,0.0,0.986,0.0
fake_cairo,3,5,0.99,0.99,0.0,0.99,0.0
fake_cairo,3,6,0.99,0.99,0.0,0.99,0.0
fake_cairo,3,7,0.99,0.99,0.0,0.99,0.0
fake_mumbai,0,1,0.5,0.5,0.0,0.5,0.0
fake_mumbai,0,2,0.5,0.5,0.0,0.5,0.0
fake_mumbai,0,3,0.958,0.958,0.0,0.958,0.0
fake_mumbai,0,4,0.958,0.958,0.0,0.958,0.0
fake_mumbai,0,5,0.985,0.985,0.0,0.985,0.0
fake_mumbai,0,6,0.985,0.985,0.0,0.985,0.0
fake_mumbai,0,7,0.988,0.988,0.0,0.988,0.0
fake_mumbai,1,1,0.5,0.5,0.0,0.5,0.0
fake_mumbai,1,2,0.5,0.5,0.0,0.5,0.0
fake_mumbai,1,3,0.959,0.959,0.0,0.959,0.0
fake_mumbai,1,4,0.963,0.963,0.0,0.963,0.0
fake_mumbai,1,5,0.972,0.972,0.0,0.972,0.0
fake_mumbai,1,6,0.973,0.973,0.0,0.973,0.0
fake_mumbai,1,7,0.973,0.973,0.0,0.973,0.0
fake_mumbai,2,1,0.5,0.5,0.0,0.5,0.0
fake_mumbai,2,2,0.5,0.5,0.0,0.5,0.0
fake_mumbai,2,3,0.945,0.945,0.0,0.945,0.0
fake_mumbai,2,4,0.946,0.943,0.0030000000000000027,0.945,0.0010000000000000009
fake_mumbai,2,5,0.982,0.982,0.0,0.982,0.0
fake_mumbai,2,6,0.983,0.982,0.0010000000000000009,0.982,0.0010000000000000009
fake_mumbai,2,7,0.987,0.987,0.0,0.987,0.0
fake_mumbai,3,1,0.5,0.5,0.0,0.5,0.0
fake_mumbai,3,2,0.5,0.5,0.0,0.5,0.0
fake_mumbai,3,3,0.893,0.893,0.0,0.893,0.0
fake_mumbai,3,4,0.894,0.892,0.0020000000000000018,0.893,0.0010000000000000009
fake_mumbai,3,5,0.964,0.964,0.0,0.964,0.0
fake_mumbai,3,6,0.965,0.964,0.0010000000000000009,0.964,0.0010000000000000009
fake_mumbai,3,7,0.984,0.984,0.0,0.984,0.0
fake_kolkata,0,1,0.5,0.5,0.0,0.5,0.0
fake_kolkata,0,2,0.5,0.5,0.0,0.5,0.0
fake_kolkata,0,3,0.984,0.984,0.0,0.984,0.0
fake_kolkata,0,4,0.986,0.986,0.0,0.986,0.0
fake_kolkata,0,5,0.989,0.989,0.0,0.989,0.0
fake_kolkata,0,6,0.989,0.989,0.0,0.989,0.0
fake_kolkata,0,7,0.989,0.989,0.0,0.989,0.0
fake_kolkata,1,1,0.5,0.5,0.0,0.5,0.0
fake_kolkata,1,2,0.5,0.5,0.0,0.5,0.0
fake_kolkata,1,3,0.893,0.893,0.0,0.893,0.0
fake_kolkata,1,4,0.901,0.901,0.0,0.901,0.0
fake_kolkata,1,5,0.928,0.928,0.0,0.928,0.0
fake_kolkata,1,6,0.93,0.93,0.0,0.93,0.0
fake_kolkata,1,7,0.933,0.933,0.0,0.933,0.0
fake_kolkata,2,1,0.5,0.5,0.0,0.5,0.0
fake_kolkata,2,2,0.5,0.5,0.0,0.5,0.0
fake_kolkata,2,3,0.983,0.983,0.0,0.983,0.0
fake_kolkata,2,4,0.983,0.983,0.0,0.983,0.0
fake_kolkata,2,5,0.99,0.99,0.0,0.99,0.0
fake_kolkata,2,6,0.99,0.99,0.0,0.99,0.0
fake_kolkata,2,7,0.99,0.99,0.0,0.99,0.0
fake_kolkata,3,1,0.5,0.5,0.0,0.5,0.0
fake_kolkata,3,2,0.5,0.5,0.0,0.5,0.0
fake_kolkata,3,3,0.968,0.968,0.0,0.968,0.0
fake_kolkata,3,4,0.97,0.967,0.0030000000000000027,0.968,0.0020000000000000018
fake_kolkata,3,5,0.988,0.988,0.0,0.988,0.0
fake_kolkata,3,6,0.988,0.988,0.0,0.988,0.0
fake_kolkata,3,7,0.989,0.989,0.0,0.989,0.0
fake_auckland,0,1,0.5,0.5,0.0,0.5,0.0
fake_auckland,0,2,0.5,0.5,0.0,0.5,0.0
fake_auckland,0,3,0.857,0.857,0.0,0.857,0.0
fake_auckland,0,4,0.857,0.857,0.0,0.857,0.0
fake_auckland,0,5,0.94,0.94,0.0,0.94,0.0
fake_auckland,0,6,0.94,0.94,0.0,0.94,0.0
fake_auckland,0,7,0.97,0.97,0.0,0.97,0.0
fake_auckland,1,1,0.5,0.5,0.0,0.5,0.0
fake_auckland,1,2,0.5,0.5,0.0,0.5,0.0
fake_auckland,1,3,0.986,0.986,0.0,0.986,0.0
fake_auckland,1,4,0.986,0.986,0.0,0.986,0.0
fake_auckland,1,5,0.992,0.992,0.0,0.992,0.0
fake_auckland,1,6,0.992,0.992,0.0,0.992,0.0
fake_auckland,1,7,0.992,0.992,0.0,0.992,0.0
fake_geneva,0,1,0.5,0.5,0.0,0.5,0.0
fake_geneva,0,2,0.5,0.5,0.0,0.5,0.0
fake_geneva,0,3,0.524,0.476,0.04800000000000004,0.5,0.02400000000000002
fake_geneva,0,4,0.524,0.476,0.04800000000000004,0.5,0.02400000000000002
fake_geneva,0,5,0.529,0.471,0.05800000000000005,0.5,0.029000000000000026
fake_geneva,0,6,0.529,0.471,0.05800000000000005,0.5,0.029000000000000026
fake_geneva,0,7,0.531,0.469,0.062000000000000055,0.5,0.031000000000000028
fake_geneva,1,1,0.5,0.5,0.0,0.5,0.0
fake_geneva,1,2,0.5,0.5,0.0,0.5,0.0
fake_geneva,1,3,0.966,0.966,0.0,0.966,0.0
fake_geneva,1,4,0.966,0.966,0.0,0.966,0.0
fake_geneva,1,5,0.979,0.979,0.0,0.979,0.0
fake_geneva,1,6,0.979,0.979,0.0,0.979,0.0
fake_geneva,1,7,0.98,0.98,0.0,0.98,0.0
fake_montreal,0,1,0.5,0.5,0.0,0.5,0.0
fake_montreal,0,2,0.5,0.5,0.0,0.5,0.0
fake_montreal,0,3,0.977,0.977,0.0,0.977,0.0
fake_montreal,0,4,0.977,0.976,0.0010000000000000009,0.977,0.0
fake_montreal,0,5,0.987,0.987,0.0,0.987,0.0
fake_montreal,0,6,0.987,0.987,0.0,0.987,0.0
fake_montreal,0,7,0.988,0.988,0.0,0.988,0.0
fake_montreal,1,1,0.5,0.5,0.0,0.5,0.0
fake_montreal,1,2,0.5,0.5,0.0,0.5,0.0
fake_montreal,1,3,0.983,0.983,0.0,0.983,0.0
fake_montreal,1,4,0.987,0.987,0.0,0.987,0.0
fake_montreal,1,5,0.99,0.99,0.0,0.99,0.0
fake_montreal,1,6,0.99,0.99,0.0,0.99,0.0
fake_montreal,1,7,0.99,0.99,0.0,0.99,0.0
fake_montreal,2,1,0.5,0.5,0.0,0.5,0.0
fake_montreal,2,2,0.5,0.5,0.0,0.5,0.0
fake_montreal,2,3,0.893,0.893,0.0,0.893,0.0
fake_montreal,2,4,0.895,0.892,0.0030000000000000027,0.893,0.0020000000000000018
fake_montreal,2,5,0.962,0.962,0.0,0.962,0.0
fake_montreal,2,6,0.963,0.962,0.0010000000000000009,0.962,0.0010000000000000009
fake_montreal,2,7,0.98,0.98,0.0,0.98,0.0
fake_paris,0,1,0.5,0.5,0.0,0.5,0.0
fake_paris,0,2,0.5,0.5,0.0,0.5,0.0
fake_paris,0,3,0.972,0.972,0.0,0.972,0.0
fake_paris,0,4,0.976,0.976,0.0,0.976,0.0
fake_paris,0,5,0.981,0.981,0.0,0.981,0.0
fake_paris,0,6,0.981,0.981,0.0,0.981,0.0
fake_paris,0,7,0.981,0.981,0.0,0.981,0.0
fake_paris,1,1,0.5,0.5,0.0,0.5,0.0
fake_paris,1,2,0.5,0.5,0.0,0.5,0.0
fake_paris,1,3,0.777,0.777,0.0,0.777,0.0
fake_paris,1,4,0.824,0.731,0.09299999999999997,0.777,0.04699999999999993
fake_paris,1,5,0.858,0.858,0.0,0.858,0.0
fake_paris,1,6,0.902,0.813,0.08900000000000008,0.858,0.04400000000000004
fake_paris,1,7,0.906,0.896,0.010000000000000009,0.896,0.010000000000000009
fake_paris,2,1,0.5,0.5,0.0,0.5,0.0
fake_paris,2,2,0.5,0.5,0.0,0.5,0.0
fake_paris,2,3,0.877,0.877,0.0,0.877,0.0
fake_paris,2,4,0.94,0.813,0.127,0.877,0.06299999999999994
fake_paris,2,5,0.946,0.93,0.015999999999999903,0.93,0.015999999999999903
fake_paris,2,6,0.963,0.898,0.06499999999999995,0.93,0.03299999999999992
fake_paris,2,7,0.97,0.951,0.019000000000000017,0.951,0.019000000000000017
fake_sydney,0,1,0.5,0.5,0.0,0.5,0.0
fake_sydney,0,2,0.5,0.5,0.0,0.5,0.0
fake_sydney,0,3,0.866,0.866,0.0,0.866,0.0
fake_sydney,0,4,0.881,0.881,0.0,0.881,0.0
fake_sydney,0,5,0.942,0.942,0.0,0.942,0.0
fake_sydney,0,6,0.951,0.951,0.0,0.951,0.0
fake_sydney,0,7,0.966,0.966,0.0,0.966,0.0
fake_sydney,1,1,0.5,0.5,0.0,0.5,0.0
fake_sydney,1,2,0.5,0.5,0.0,0.5,0.0
fake_sydney,1,3,0.967,0.967,0.0,0.967,0.0
fake_sydney,1,4,0.971,0.971,0.0,0.971,0.0
fake_sydney,1,5,0.976,0.976,0.0,0.976,0.0
fake_sydney,1,6,0.976,0.976,0.0,0.976,0.0
fake_sydney,1,7,0.976,0.976,0.0,0.976,0.0
fake_toronto,0,1,0.5,0.5,0.0,0.5,0.0
fake_toronto,0,2,0.5,0.5,0.0,0.5,0.0
fake_toronto,0,3,0.956,0.956,0.0,0.956,0.0
fake_toronto,0,4,0.957,0.957,0.0,0.957,0.0
fake_toronto,0,5,0.963,0.963,0.0,0.963,0.0
fake_toronto,0,6,0.963,0.963,0.0,0.963,0.0
fake_toronto,0,7,0.966,0.963,0.0030000000000000027,0.963,0.0030000000000000027
fake_toronto,1,1,0.5,0.5,0.0,0.5,0.0
fake_toronto,1,2,0.5,0.5,0.0,0.5,0.0
fake_toronto,1,3,0.873,0.873,0.0,0.873,0.0
fake_toronto,1,4,0.875,0.875,0.0,0.875,0.0
fake_toronto,1,5,0.884,0.884,0.0,0.884,0.0
fake_toronto,1,6,0.884,0.884,0.0,0.884,0.0
fake_toronto,1,7,0.897,0.884,0.013000000000000012,0.884,0.013000000000000012
fake_toronto,2,1,0.5,0.5,0.0,0.5,0.0
fake_toronto,2,2,0.5,0.5,0.0,0.5,0.0
fake_toronto,2,3,0.712,0.712,0.0,0.712,0.0
fake_toronto,2,4,0.729,0.695,0.03400000000000003,0.712,0.017000000000000015
fake_toronto,2,5,0.794,0.794,0.0,0.794,0.0
fake_toronto,2,6,0.815,0.774,0.040999999999999925,0.794,0.020999999999999908
fake_toronto,2,7,0.843,0.843,0.0,0.843,0.0
fake_brooklyn,0,1,0.5,0.5,0.0,0.5,0.0
fake_brooklyn,0,2,0.5,0.5,0.0,0.5,0.0
fake_brooklyn,0,3,0.857,0.857,0.0,0.857,0.0
fake_brooklyn,0,4,0.899,0.899,0.0,0.899,0.0
fake_brooklyn,0,5,0.907,0.907,0.0,0.907,0.0
fake_brooklyn,0,6,0.926,0.926,0.0,0.926,0.0
fake_brooklyn,0,7,0.928,0.922,0.006000000000000005,0.926,0.0020000000000000018
fake_brooklyn,1,1,0.5,0.5,0.0,0.5,0.0
fake_brooklyn,1,2,0.5,0.5,0.0,0.5,0.0
fake_brooklyn,1,3,0.976,0.976,0.0,0.976,0.0
fake_brooklyn,1,4,0.98,0.98,0.0,0.98,0.0
fake_brooklyn,1,5,0.987,0.987,0.0,0.987,0.0
fake_brooklyn,1,6,0.988,0.988,0.0,0.988,0.0
fake_brooklyn,1,7,0.988,0.988,0.0,0.988,0.0
fake_brooklyn,2,1,0.5,0.5,0.0,0.5,0.0
fake_brooklyn,2,2,0.5,0.5,0.0,0.5,0.0
fake_brooklyn,2,3,0.906,0.906,0.0,0.906,0.0
fake_brooklyn,2,4,0.911,0.911,0.0,0.911,0.0
fake_brooklyn,2,5,0.958,0.958,0.0,0.958,0.0
fake_brooklyn,2,6,0.96,0.96,0.0,0.96,0.0
fake_brooklyn,2,7,0.968,0.968,0.0,0.968,0.0
fake_brooklyn,3,1,0.5,0.5,0.0,0.5,0.0
fake_brooklyn,3,2,0.5,0.5,0.0,0.5,0.0
fake_brooklyn,3,3,0.974,0.974,0.0,0.974,0.0
fake_brooklyn,3,4,0.975,0.975,0.0,0.975,0.0
fake_brooklyn,3,5,0.986,0.986,0.0,0.986,0.0
fake_brooklyn,3,6,0.986,0.986,0.0,0.986,0.0
